x,y,z
0.3000000119,0.3000000119,0.3000000119
0.300000015,0.300000015,0.3000000119
0.3000000607,0.3000000607,0.3000000119
0.3000002569,0.3000002569,0.3000000119
0.3000007809,0.3000007809,0.3000000119
0.3000018762,0.3000018762,0.3000000119
0.3000038508,0.3000038508,0.3000000119
0.3000070742,0.3000070742,0.3000000119
0.3000119755,0.3000119755,0.3000000119
0.3000190406,0.3000190406,0.3000000119
0.3000288103,0.3000288103,0.3000000119
0.3000418776,0.3000418776,0.3000000119
0.3000588857,0.3000588857,0.3000000119
0.3000805257,0.3000805257,0.3000000119
0.3001075343,0.3001075343,0.3000000119
0.3001406919,0.3001406919,0.3000000119
0.30018082,0.30018082,0.3000000119
0.3002287794,0.3002287794,0.3000000119
0.3002854681,0.3002854681,0.3000000119
0.300351819,0.300351819,0.3000000119
0.3004287983,0.3004287983,0.3000000119
0.3005174028,0.3005174028,0.3000000119
0.3006186589,0.3006186589,0.3000000119
0.3007336195,0.3007336195,0.3000000119
0.3008633632,0.3008633632,0.3000000119
0.3010089915,0.3010089915,0.3000000119
0.3011716276,0.3011716276,0.3000000119
0.3013524142,0.3013524142,0.3000000119
0.3015525117,0.3015525117,0.3000000119
0.3017730966,0.3017730966,0.3000000119
0.3020153597,0.3020153597,0.3000000119
0.3022805044,0.3022805044,0.3000000119
0.3025697449,0.3025697449,0.3000000119
0.3028843047,0.3028843047,0.3000000119
0.3032254148,0.3032254148,0.3000000119
0.3035943122,0.3035943122,0.3000000119
0.3039922384,0.3039922384,0.3000000119
0.3044204379,0.3044204379,0.3000000119
0.3048801562,0.3048801562,0.3000000119
0.3053726392,0.3053726392,0.3000000119
0.3058991307,0.3058991307,0.3000000119
0.3064608721,0.3064608721,0.3000000119
0.3070590999,0.3070590999,0.3000000119
0.3076950452,0.3076950452,0.3000000119
0.3083699319,0.3083699319,0.3000000119
0.3090849755,0.3090849755,0.3000000119
0.3098413819,0.3098413819,0.3000000119
0.3106403461,0.3106403461,0.3000000119
0.3114830509,0.3114830509,0.3000000119
0.3123706658,0.3123706658,0.3000000119
0.3133043459,0.3133043459,0.3000000119
0.3142852307,0.3142852307,0.3000000119
0.3153144427,0.3153144427,0.3000000119
0.316393087,0.316393087,0.3000000119
0.3175222497,0.3175222497,0.3000000119
0.318702997,0.318702997,0.3000000119
0.3199363744,0.3199363744,0.3000000119
0.3212234054,0.3212234054,0.3000000119
0.3225650909,0.3225650909,0.3000000119
0.3239624084,0.3239624084,0.3000000119
0.3254163105,0.3254163105,0.3000000119
0.3269277247,0.3269277247,0.3000000119
0.3284975524,0.3284975524,0.3000000119
0.3301266679,0.3301266679,0.3000000119
0.3318159181,0.3318159181,0.3000000119
0.3335661211,0.3335661211,0.3000000119
0.3353780663,0.3353780663,0.3000000119
0.3372525131,0.3372525131,0.3000000119
0.3391901906,0.3391901906,0.3000000119
0.3411917968,0.3411917968,0.3000000119
