x,y,z
1.16825302,1.292289117,1.292289117
1.174447581,1.299368614,1.299368614
1.180623827,1.306427181,1.306427181
1.186780721,1.313463631,1.313463631
1.192917235,1.320476789,1.320476789
1.199032355,1.327465498,1.327465498
1.205125087,1.334428619,1.334428619
1.211194452,1.341365036,1.341365036
1.217239497,1.348273659,1.348273659
1.223259294,1.355153426,1.355153426
1.229252939,1.362003306,1.362003306
1.235219562,1.368822304,1.368822304
1.241158323,1.375609458,1.375609458
1.247068415,1.38236385,1.38236385
1.25294907,1.389084598,1.389084598
1.258799557,1.395770868,1.395770868
1.264619182,1.402421868,1.402421868
1.270407297,1.409036856,1.409036856
1.276163293,1.415615137,1.415615137
1.281886608,1.422156068,1.422156068
1.287576725,1.428659058,1.428659058
1.293233172,1.435123569,1.435123569
1.298855528,1.441549119,1.441549119
1.30444342,1.44793528,1.44793528
1.309996522,1.454281683,1.454281683
1.315514562,1.460588014,1.460588014
1.320997318,1.46685402,1.46685402
1.326444619,1.473079506,1.473079506
1.331856345,1.479264336,1.479264336
1.337232431,1.485408434,1.485408434
1.342572862,1.491511783,1.491511783
1.347877676,1.497574428,1.497574428
1.353146963,1.50359647,1.50359647
1.358380867,1.509578074,1.509578074
1.363579581,1.515519461,1.515519461
1.368743351,1.521420912,1.521420912
1.373872473,1.527282766,1.527282766
