x,y,z
0.3512889594,0.3512889594,0.3402984683
0.3534637231,0.3534637231,0.3420072111
0.3556962971,0.3556962971,0.3437613763
0.3579871034,0.3579871034,0.3455612955
0.3603365412,0.3603365412,0.3474072822
0.3627449871,0.3627449871,0.3492996324
0.3652127946,0.3652127946,0.3512386239
0.3677402944,0.3677402944,0.3532245165
0.3703277934,0.3703277934,0.3552575513
0.3729755753,0.3729755753,0.3573379513
0.3756838999,0.3756838999,0.3594659205
0.3784530032,0.3784530032,0.3616416443
0.381283097,0.381283097,0.3638652893
0.3841743692,0.3841743692,0.3661370031
0.3871269834,0.3871269834,0.3684569141
0.3901410786,0.3901410786,0.3708251316
0.3932167696,0.3932167696,0.3732417458
0.3963541467,0.3963541467,0.3757068277
0.3995532754,0.3995532754,0.3782204287
0.4028141968,0.4028141968,0.3807825811
0.4061369273,0.4061369273,0.3833932978
0.4095214588,0.4095214588,0.3860525723
0.4129677582,0.4129677582,0.3887603789
0.4164757682,0.4164757682,0.3915166723
0.4200454067,0.4200454067,0.394321388
0.423676567,0.423676567,0.3971744425
0.4273691182,0.4273691182,0.4000757325
0.4311229048,0.4311229048,0.4030251361
0.434937747,0.434937747,0.4060225119
0.4388134409,0.4388134409,0.4090676998
0.4427497585,0.4427497585,0.4121605206
0.4467464478,0.4467464478,0.4153007763
0.4508032332,0.4508032332,0.4184882504
0.4549198154,0.4549198154,0.4217227076
0.4590958716,0.4590958716,0.4250038944
0.4633310558,0.4633310558,0.4283315389
0.4676249991,0.4676249991,0.4317053513
0.4719773096,0.4719773096,0.4351250237
0.4763875731,0.4763875731,0.4385902305
0.4808553529,0.4808553529,0.4421006287
0.4853801903,0.4853801903,0.4456558579
0.4899616051,0.4899616051,0.4492555407
0.4945990952,0.4945990952,0.4528992828
0.4992921378,0.4992921378,0.4565866732
0.5040401891,0.5040401891,0.4603172847
0.5088426848,0.5088426848,0.464090674
0.5136990407,0.5136990407,0.467906382
0.5186086527,0.5186086527,0.471763934
0.5235708975,0.5235708975,0.4756628404
0.5285851327,0.5285851327,0.4796025964
0.5336506975,0.5336506975,0.4835826828
0.538766913,0.538766913,0.4876025662
0.5439330827,0.5439330827,0.4916616993
0.5491484928,0.5491484928,0.4957595213
0.5544124131,0.5544124131,0.4998954584
0.5597240967,0.5597240967,0.5040689238
0.5650827815,0.5650827815,0.5082793188
0.57048769,0.57048769,0.5125260323
0.5759380299,0.5759380299,0.5168084421
0.5814329952,0.5814329952,0.5211259145
0.586971766,0.586971766,0.5254778056
0.5925535096,0.5925535096,0.529863461
0.598177381,0.598177381,0.5342822169
0.6038425233,0.6038425233,0.5387333999
0.6095480687,0.6095480687,0.5432163282
0.6152931388,0.6152931388,0.5477303115
0.6210768452,0.6210768452,0.552274652
0.6268982907,0.6268982907,0.5568486446
0.6327565693,0.6327565693,0.5614515775
0.6386507673,0.6386507673,0.5660827329
0.6445799641,0.6445799641,0.5707413872
0.6505432326,0.6505432326,0.5754268122
0.6565396401,0.6565396401,0.580138275
0.6625682492,0.6625682492,0.5848750389
0.6686281181,0.6686281181,0.5896363643
0.6747183021,0.6747183021,0.5944215086
0.6808378539,0.6808378539,0.5992297275
0.6869858243,0.6869858243,0.6040602754
0.6931612635,0.6931612635,0.6089124059
0.6993632217,0.6993632217,0.6137853728
0.7055907498,0.7055907498,0.6186784304
0.7118429007,0.7118429007,0.6235908343
0.7181187297,0.7181187297,0.6285218425
0.7244172957,0.7244172957,0.6334707155
0.730737662,0.730737662,0.6384367173
0.7370788974,0.7370788974,0.6434191163
0.743440077,0.743440077,0.6484171857
0.7498202832,0.7498202832,0.6534302045
0.7562186065,0.7562186065,0.6584574583
0.7626341469,0.7626341469,0.6634982397
0.7690660145,0.7690660145,0.6685518497
0.7755133309,0.7755133309,0.673617598
0.7819752299,0.7819752299,0.6786948041
0.7884508585,0.7884508585,0.6837827977
0.7949393786,0.7949393786,0.6888809203
0.8014399671,0.8014399671,0.6939885252
0.8079518179,0.8079518179,0.6991049791
0.8144741424,0.8144741424,0.7042296624
0.8210061712,0.8210061712,0.7093619705
0.8275471545,0.8275471545,0.7145013142
0.8340963639,0.8340963639,0.7196471213
0.8406530932,0.8406530932,0.7247988368
0.8472166597,0.8472166597,0.7299559245
0.8537864056,0.8537864056,0.7351178674
0.8603616987,0.8603616987,0.7402841688
0.8669419343,0.8669419343,0.7454543536
0.8735265357,0.8735265357,0.7506279687
0.8801149562,0.8801149562,0.7558045846
0.8867066799,0.8867066799,0.7609837957
0.8933012229,0.8933012229,0.766165222
0.8998981351,0.8998981351,0.7713485099
0.9064970011,0.9064970011,0.7765333329
0.9130974416,0.9130974416,0.781719393
0.919699115,0.919699115,0.7869064217
0.9263017182,0.9263017182,0.7920941811
0.9329049887,0.9329049887,0.7972824648
0.9395087055,0.9395087055,0.8024710991
0.9461126906,0.9461126906,0.8076599442
0.9527168103,0.9527168103,0.8128488952
0.9593209772,0.9593209772,0.8180378831
0.9659251495,0.9659251495,0.8232268754
0.9725292872,0.9725292872,0.8284158404
0.9791332606,0.9791332606,0.8336046763
0.9857368347,0.9857368347,0.8387931986
0.9923396758,0.9923396758,0.8439811449
0.9989413567,0.9989413567,0.8491681795
1.005541362,1.005541362,0.854353898
1.012139096,1.012139096,0.8595378316
1.018733886,1.018733886,0.8647194514
1.025324986,1.025324986,0.8698981729
1.031911588,1.031911588,0.8750733599
1.038492821,1.038492821,0.8802443285
1.04506776,1.04506776,0.8854103515
1.051635428,1.051635428,0.890570662
1.058194804,1.058194804,0.8957244571
1.064744825,1.064744825,0.900870902
1.071284393,1.071284393,0.9060091332
1.077812376,1.077812376,0.9111382626
1.084327617,1.084327617,0.9162573803
1.090828935,1.090828935,0.9213655584
1.09731513,1.09731513,0.9264618544
1.103784988,1.103784988,0.9315453139
1.110237284,1.110237284,0.9366149742
1.116670784,1.116670784,0.941669867
1.123084254,1.123084254,0.9467090216
1.129476458,1.129476458,0.9517314676
1.135846166,1.135846166,0.9567362375
1.142192153,1.142192153,0.9617223698
1.148513206,1.148513206,0.9666889112
1.154808125,1.154808125,0.9716349192
1.161075729,1.161075729,0.9765594647
1.167314854,1.167314854,0.981461634
1.17352436,1.17352436,0.9863405314
1.179703133,1.179703133,0.9911952809
1.185850085,1.185850085,0.9960250288
1.191964161,1.191964161,1.000828945
1.198044337,1.198044337,1.005606226
1.204089625,1.204089625,1.010356096
1.210099076,1.210099076,1.015077806
1.216071777,1.216071777,1.019770642
1.222006859,1.222006859,1.024433921
1.227903495,1.227903495,1.029066992
1.233760905,1.233760905,1.033669243
1.239578353,1.239578353,1.038240094
1.245355153,1.245355153,1.042779008
1.251090668,1.251090668,1.047285484
1.256784311,1.256784311,1.05175906
1.262435548,1.262435548,1.056199318
1.268043897,1.268043897,1.060605878
1.273608933,1.273608933,1.064978405
1.279130281,1.279130281,1.069316607
1.284607626,1.284607626,1.073620235
1.290040707,1.290040707,1.077889084
1.29542932,1.29542932,1.082122994
1.300773318,1.300773318,1.086321849
1.306072611,1.306072611,1.09048558
1.311327169,1.311327169,1.09461416
1.316537016,1.316537016,1.098707612
1.321702236,1.321702236,1.102765999
1.326822971,1.326822971,1.106789433
1.331899417,1.331899417,1.110778069
1.336931829,1.336931829,1.114732107
1.341920519,1.341920519,1.118651792
1.346865853,1.346865853,1.122537411
1.351768253,1.351768253,1.126389296
1.356628194,1.356628194,1.130207821
1.361446204,1.361446204,1.1339934
1.366222866,1.366222866,1.137746491
1.37095881,1.37095881,1.14146759
1.375654718,1.375654718,1.145157232
1.380311321,1.380311321,1.148815991
1.384929394,1.384929394,1.152444477
1.389509759,1.389509759,1.156043335
1.394053282,1.394053282,1.159613246
1.39856087,1.39856087,1.163154922
1.403033469,1.403033469,1.166669106
1.407472063,1.407472063,1.170156573
1.411877671,1.411877671,1.173618122
1.416251348,1.416251348,1.177054582
1.420594176,1.420594176,1.180466804
1.424907266,1.424907266,1.183855661
1.429191758,1.429191758,1.187222047
1.433448811,1.433448811,1.190566874
1.437679606,1.437679606,1.19389107
1.441885341,1.441885341,1.197195576
1.446067228,1.446067228,1.200481343
1.450226489,1.450226489,1.203749334
1.454364355,1.454364355,1.207000515
1.458482062,1.458482062,1.210235856
1.462580845,1.462580845,1.213456327
1.466661936,1.466661936,1.216662899
1.470726562,1.470726562,1.219856533
1.474775938,1.474775938,1.223038186
1.478811267,1.478811267,1.226208802
1.482833731,1.482833731,1.229369309
1.486844491,1.486844491,1.23252062
1.49084468,1.49084468,1.235663625
1.494835401,1.494835401,1.238799191
1.49881772,1.49881772,1.241928156
1.502792664,1.502792664,1.245051326
1.506761213,1.506761213,1.248169472
1.510724299,1.510724299,1.251283325
1.514682798,1.514682798,1.254393574
1.518637527,1.518637527,1.257500861
1.522589236,1.522589236,1.260605775
1.526538607,1.526538607,1.263708852
1.530486244,1.530486244,1.266810566
1.53443267,1.53443267,1.26991133
1.538378323,1.538378323,1.273011486
1.542323547,1.542323547,1.276111304
1.546268586,1.546268586,1.279210978
1.550213386,1.550213673,1.282310461
1.554154333,1.55416532,1.285406861
1.558084069,1.55813508,1.28849429
1.56199693,1.562131878,1.29156822
1.565888485,1.566162398,1.294625106
1.569755113,1.570231785,1.297662058
1.573593599,1.574343907,1.300676507
1.57740148,1.578502203,1.303666488
1.581176363,1.582709263,1.306630093
1.584916071,1.586967198,1.309565587
1.588618588,1.591277738,1.312471366
1.592282022,1.595642296,1.315345926
1.595904579,1.600062027,1.318187841
1.599484542,1.604537864,1.320995746
1.603020316,1.609070624,1.323768376
1.60651018,1.613660723,1.326504367
1.609952639,1.618308655,1.329202532
1.613346175,1.623014697,1.331861671
1.61668931,1.627779001,1.334480611
1.619980599,1.632601596,1.33705821
1.623218632,1.637482401,1.339593352
1.626402032,1.642421225,1.34208495
1.629529457,1.647417779,1.344531942
1.632599601,1.652471671,1.346933299
1.635611196,1.657582418,1.349288018
1.638563013,1.662749445,1.351595131
1.641453866,1.667972088,1.353853703
1.644282612,1.673249599,1.356062834
1.647048157,1.678581149,1.358221663
1.649749456,1.68396583,1.360329369
1.652385518,1.689402657,1.362385171
1.654955406,1.694890577,1.364388335
1.657458241,1.700428467,1.366338172
1.659893205,1.70601514,1.368234042
1.662259544,1.711649351,1.370075352
1.664556566,1.717329797,1.371861565
1.666783617,1.723055044,1.37359217
1.668940202,1.728823852,1.375266782
1.671025805,1.7346347,1.376885001
1.67304001,1.740486107,1.378446508
1.674982478,1.746376564,1.37995104
1.676852942,1.75230453,1.381398397
1.678651215,1.758268442,1.382788437
1.680377185,1.764266719,1.384121082
1.682030817,1.770297763,1.385396312
1.683612157,1.776359972,1.386614174
1.685121331,1.782451735,1.387774774
1.686558541,1.788571446,1.388878282
1.687924072,1.794717502,1.389924933
1.689218289,1.800888309,1.390915023
1.690441635,1.807082289,1.391848913
1.691594639,1.813297881,1.392727028
1.692677909,1.819533548,1.393549859
1.693692139,1.825787779,1.394317962
1.694638107,1.83205909,1.395031963
1.695516684,1.838346035,1.395692557
1.696328832,1.844647203,1.396300514
1.697075615,1.850961221,1.396856682
1.697758225,1.857286987,1.397362013
1.698377903,1.863622772,1.397817495
1.698936095,1.869967567,1.39822428
1.699434371,1.876320196,1.398583616
1.699874478,1.882679536,1.398896891
1.70025837,1.889044527,1.399165657
1.700588251,1.89541417,1.399391663
1.700866638,1.90178754,1.399576907
1.701096442,1.908163784,1.399723696
1.701281081,1.914542128,1.399834738
1.701424659,1.920922319,1.399913282
1.701532175,1.927303502,1.399963288
1.701609921,1.933685251,1.399989737
1.701666054,1.940067261,1.399999084
1.701711502,1.946449396,1.399999976
1.701755822,1.952831545,1.399999976
1.701800143,1.959213735,1.399999976
1.701844465,1.96559605,1.399999976
1.701888788,1.97197862,1.399999976
1.701933115,1.97836162,1.399999976
1.701977445,1.984745271,1.399999976
1.702021783,1.991129836,1.399999976
1.702066128,1.997515619,1.399999976
1.702110485,2.003902966,1.399999976
1.702154855,2.010292263,1.399999976
1.702199242,2.016683935,1.399999976
1.702243648,2.023078445,1.399999976
1.702288078,2.029476291,1.399999976
1.702332534,2.035878008,1.399999976
1.702377021,2.042284165,1.399999976
1.702421543,2.048695366,1.399999976
1.702466105,2.055112246,1.399999976
1.702510711,2.061535471,1.399999976
1.702555366,2.067965741,1.399999976
1.702600074,2.07440378,1.399999976
1.702644842,2.080850346,1.399999976
1.702689674,2.087306222,1.399999976
1.702734577,2.093772217,1.399999976
1.702779556,2.100249167,1.399999976
1.702824617,2.106737932,1.399999976
1.702869766,2.113239396,1.399999976
1.70291501,2.119754467,1.399999976
1.702960354,2.126284072,1.399999976
1.703005806,2.132829163,1.399999976
1.703051372,2.139390708,1.399999976
1.70309706,2.145969697,1.399999976
1.703142875,2.152567138,1.399999976
1.703188826,2.159184055,1.399999976
1.70323492,2.16582149,1.399999976
1.703281163,2.172480501,1.399999976
1.703327563,2.179162159,1.399999976
1.703374128,2.185867551,1.399999976
1.703420866,2.192597776,1.399999976
1.703467784,2.199353947,1.399999976
1.70351489,2.206137185,1.399999976
1.703562191,2.212948627,1.399999976
1.703609697,2.219789415,1.399999976
1.703657414,2.226660704,1.399999976
1.703705351,2.233563655,1.399999976
1.703753516,2.240499437,1.399999976
1.703801918,2.247469228,1.399999976
1.703850564,2.254474209,1.399999976
1.703899462,2.261515568,1.399999976
1.703948621,2.268594499,1.399999976
1.70399805,2.275712197,1.399999976
1.704047756,2.282869862,1.399999976
1.704097748,2.290068698,1.399999976
1.704148034,2.297309907,1.399999976
1.704198623,2.304594696,1.399999976
1.704249522,2.311924269,1.399999976
1.704300742,2.319299834,1.399999976
1.704352289,2.326722594,1.399999976
1.704404172,2.334193753,1.399999976
1.704456399,2.341714513,1.399999976
1.704508979,2.34928607,1.399999976
1.704561921,2.356909621,1.399999976
1.704615231,2.364586357,1.399999976
1.70466892,2.372317464,1.399999976
1.704722994,2.380104122,1.399999976
1.704777462,2.387947509,1.399999976
1.704832332,2.395848791,1.399999976
1.704887612,2.403809132,1.399999976
1.70494331,2.411829687,1.399999976
1.704999435,2.419911601,1.399999976
1.705055993,2.428056013,1.399999976
1.705112993,2.436264052,1.399999976
1.705170443,2.444536836,1.399999976
1.70522835,2.452875475,1.399999976
1.705286723,2.461281067,1.399999976
1.705345567,2.4697547,1.399999976
1.705404892,2.478297448,1.399999976
1.705464704,2.486910376,1.399999976
1.705525011,2.495594535,1.399999976
1.705585819,2.504350961,1.399999976
1.705647137,2.513180679,1.399999976
1.70570897,2.522084701,1.399999976
1.705771327,2.531064021,1.399999976
1.705834213,2.54011962,1.399999976
1.705897635,2.549252466,1.399999976
1.705961601,2.558463507,1.399999976
1.706026116,2.567753679,1.399999976
1.706091187,2.577123899,1.399999976
1.70615682,2.586575069,1.399999976
1.706223021,2.596108071,1.399999976
1.706289797,2.605723773,1.399999976
1.706357153,2.615423024,1.399999976
1.706425095,2.625206653,1.399999976
1.706493628,2.635075473,1.399999976
1.706562759,2.645030275,1.399999976
1.706632492,2.655071835,1.399999976
1.706702833,2.665200906,1.399999976
1.706773786,2.675418222,1.399999976
1.706845358,2.685724499,1.399999976
1.706917552,2.69612043,1.399999976
1.706990373,2.706606688,1.399999976
1.707063826,2.717183926,1.399999976
1.707137915,2.727852775,1.399999976
1.707212645,2.738613845,1.399999976
1.707288019,2.749467725,1.399999976
1.707364042,2.760414981,1.399999976
1.707440717,2.771456158,1.399999976
1.707518047,2.782591777,1.399999976
1.707596037,2.793822338,1.399999976
1.70767469,2.805148319,1.399999976
1.707754009,2.816570174,1.399999976
1.707833996,2.828088333,1.399999976
1.707914655,2.839703205,1.399999976
1.707995988,2.851415175,1.399999976
1.708077998,2.863224603,1.399999976
1.708160687,2.875131828,1.399999976
1.708244057,2.887137163,1.399999976
1.708328111,2.899240899,1.399999976
1.70841285,2.911443301,1.399999976
1.708498276,2.923744612,1.399999976
1.70858439,2.936145049,1.399999976
1.708671194,2.948644807,1.399999976
1.708758689,2.961244055,1.399999976
1.708846875,2.973942937,1.399999976
1.708935755,2.986741575,1.399999976
1.709025328,2.999640064,1.399999976
1.709115594,3.012638477,1.399999976
1.709206555,3.02573686,1.399999976
1.709298211,3.038935237,1.399999976
1.709390561,3.052233606,1.399999976
1.709483605,3.065631939,1.399999976
1.709577342,3.079130187,1.399999976
1.709671774,3.092728273,1.399999976
1.709766897,3.106426098,1.399999976
1.709862713,3.120223538,1.399999976
1.709959219,3.134120443,1.399999976
1.710056415,3.148116641,1.399999976
1.710154299,3.162211934,1.399999976
1.71025287,3.176406101,1.399999976
1.710352125,3.190698896,1.399999976
1.710452064,3.205090049,1.399999976
1.710552683,3.219579267,1.399999976
1.710653982,3.234166231,1.399999976
1.710755957,3.248850601,1.399999976
1.710858605,3.263632012,1.399999976
1.710961925,3.278510076,1.399999976
1.711065913,3.293484382,1.399999976
1.711170567,3.308554493,1.399999976
1.711275883,3.323719954,1.399999976
1.711381857,3.338980283,1.399999976
1.711488487,3.354334977,1.399999976
1.711595769,3.369783511,1.399999976
1.711703698,3.385325337,1.399999976
1.711812271,3.400959885,1.399999976
1.711921484,3.416686563,1.399999976
1.712031333,3.432504759,1.399999976
1.712141813,3.448413838,1.399999976
1.712252919,3.464413143,1.399999976
1.712364647,3.480502,1.399999976
1.712476992,3.49667971,1.399999976
1.71258995,3.512945556,1.399999976
1.712703514,3.5292988,1.399999976
1.71281768,3.545738686,1.399999976
1.712932442,3.562264437,1.399999976
1.713047795,3.578875257,1.399999976
1.713163733,3.595570331,1.399999976
1.71328025,3.612348827,1.399999976
1.713397341,3.629209893,1.399999976
1.713514999,3.646152659,1.399999976
1.713633219,3.66317624,1.399999976
1.713751993,3.680279732,1.399999976
1.713871316,3.697462214,1.399999976
1.713991181,3.71472275,1.399999976
1.714111581,3.732060387,1.399999976
1.71423251,3.749474156,1.399999976
1.714353961,3.766963075,1.399999976
1.714475926,3.784526145,1.399999976
1.7145984,3.802162353,1.399999976
1.714721375,3.819870674,1.399999976
1.714844843,3.837650067,1.399999976
1.714968797,3.85549948,1.399999976
1.71509323,3.873417847,1.399999976
1.715218135,3.891404091,1.399999976
1.715343503,3.909457124,1.399999976
1.715469327,3.927575844,1.399999976
1.7155956,3.945759142,1.399999976
1.715722314,3.964005897,1.399999976
1.71584946,3.982314978,1.399999976
1.715977032,4.000685246,1.399999976
1.71610502,4.019115554,1.399999976
1.716233417,4.037604746,1.399999976
1.716362215,4.056151658,1.399999976
1.716491406,4.074755121,1.399999976
1.716620981,4.093413957,1.399999976
1.716750933,4.112126986,1.399999976
1.716881253,4.13089302,1.399999976
1.717011932,4.149710867,1.399999976
1.717142963,4.168579332,1.399999976
1.717274337,4.187497216,1.399999976
1.717406046,4.206463318,1.399999976
1.717538082,4.225476433,1.399999976
1.717670436,4.244535357,1.399999976
1.717803099,4.263638885,1.399999976
1.717936064,4.28278581,1.399999976
1.718069322,4.301974926,1.399999976
1.718202864,4.321205032,1.399999976
1.718336683,4.340474923,1.399999976
1.718470769,4.359783401,1.399999976
1.718605116,4.37912927,1.399999976
1.718739713,4.398511337,1.399999976
1.718874554,4.417928417,1.399999976
1.71900963,4.437379326,1.399999976
1.719144933,4.45686289,1.399999976
1.719280454,4.47637794,1.399999976
1.719416186,4.495923316,1.399999976
1.71955212,4.515497866,1.399999976
1.719688249,4.535100446,1.399999976
1.719824565,4.554729925,1.399999976
1.71996106,4.57438518,1.399999976
1.720097726,4.594065102,1.399999976
1.720234556,4.613768593,1.399999976
1.720371542,4.633494568,1.399999976
1.720508676,4.653241958,1.399999976
1.720645953,4.673009708,1.399999976
1.720783363,4.692796779,1.399999976
1.7209209,4.712602148,1.399999976
1.721058558,4.732424811,1.399999976
1.721196328,4.752263781,1.399999976
1.721334205,4.77211809,1.399999976
1.721472182,4.791986794,1.399999976
1.721610253,4.811868965,1.399999976
1.721748411,4.831763701,1.399999976
1.72188665,4.85167012,1.399999976
1.722024964,4.871587367,1.399999976
1.722163348,4.891514609,1.399999976
1.722301795,4.911451041,1.399999976
1.722440301,4.931395883,1.399999976
1.72257886,4.951348384,1.399999976
1.722717468,4.971307822,1.399999976
1.722856118,4.991273503,1.399999976
1.722994808,5.011244764,1.399999976
1.723133531,5.031220976,1.399999976
1.723272285,5.051201541,1.399999976
1.723411066,5.071185893,1.399999976
1.723549868,5.091173504,1.399999976
1.723688691,5.111163881,1.399999976
1.723827529,5.131156565,1.399999976
1.72396638,5.15115114,1.399999976
1.724105242,5.171147223,1.399999976
1.724244111,5.191144477,1.399999976
1.724382987,5.211142601,1.399999976
1.724521867,5.23114134,1.399999976
1.72466075,5.25114048,1.399999976
1.724799635,5.271139852,1.399999976
1.72493852,5.291139334,1.399999976
1.725077406,5.311138849,1.399999976
1.725216291,5.331138367,1.399999976
1.725355177,5.351137885,1.399999976
1.725494063,5.371137402,1.399999976
1.725632948,5.39113692,1.399999976
1.725771834,5.411136438,1.399999976
1.725910719,5.431135956,1.399999976
1.726049605,5.451135473,1.399999976
1.72618849,5.471134991,1.399999976
1.726327376,5.491134509,1.399999976
1.726466262,5.511134027,1.399999976
1.726605147,5.531133544,1.399999976
1.726744033,5.551133062,1.399999976
1.726882918,5.57113258,1.399999976
1.727021804,5.591132098,1.399999976
1.727160689,5.611131615,1.399999976
1.727299575,5.631131133,1.399999976
1.727438461,5.651130651,1.399999976
1.727577346,5.671130169,1.399999976
1.727716232,5.691129687,1.399999976
1.727855117,5.711129204,1.399999976
1.727994003,5.731128722,1.399999976
1.728132888,5.75112824,1.399999976
1.728271774,5.771127758,1.399999976
1.72841066,5.791127275,1.399999976
1.728549545,5.811126793,1.399999976
1.728688431,5.831126311,1.399999976
1.728827316,5.851125829,1.399999976
1.728966202,5.871125346,1.399999976
1.729105087,5.891124864,1.399999976
1.729243973,5.911124382,1.399999976
1.729382859,5.9311239,1.399999976
1.729521744,5.951123417,1.399999976
1.72966063,5.971122935,1.399999976
1.729799515,5.991122453,1.399999976
1.729938401,6.011121971,1.399999976
1.730077286,6.031121489,1.399999976
1.730216172,6.051121006,1.399999976
1.730355058,6.071120524,1.399999976
1.730493943,6.091120042,1.399999976
1.730632829,6.11111956,1.399999976
1.730771714,6.131119077,1.399999976
1.7309106,6.151118595,1.399999976
1.731049485,6.171118113,1.399999976
1.731188371,6.191117631,1.399999976
1.731327257,6.211117148,1.399999976
1.731466142,6.231116666,1.399999976
1.731605028,6.251116184,1.399999976
1.731743913,6.271115702,1.399999976
1.731882799,6.291115219,1.399999976
1.732021684,6.311114737,1.399999976
1.73216057,6.331114255,1.399999976
1.732299456,6.351113773,1.399999976
1.732438341,6.371113291,1.399999976
1.732577227,6.391112808,1.399999976
1.732716112,6.411112326,1.399999976
1.732854998,6.431111844,1.399999976
1.732993883,6.451111362,1.399999976
1.733132769,6.471110879,1.399999976
1.733271654,6.491110397,1.399999976
1.73341054,6.511109915,1.399999976
1.733549426,6.531109433,1.399999976
1.733688311,6.55110895,1.399999976
1.733827197,6.571108468,1.399999976
1.733966082,6.591107986,1.399999976
1.734104968,6.611107504,1.399999976
1.734243853,6.631107021,1.399999976
1.734382739,6.651106539,1.399999976
1.734521625,6.671106057,1.399999976
1.73466051,6.691105575,1.399999976
1.734799396,6.711105093,1.399999976
1.734938281,6.73110461,1.399999976
1.735077167,6.751104128,1.399999976
1.735216052,6.771103646,1.399999976
1.735354938,6.791103164,1.399999976
1.735493824,6.811102681,1.399999976
1.735632709,6.831102199,1.399999976
1.735771595,6.851101717,1.399999976
1.73591048,6.871101235,1.399999976
1.736049366,6.891100752,1.399999976
1.736188251,6.91110027,1.399999976
1.736327137,6.931099788,1.399999976
1.736466023,6.951099306,1.399999976
1.736604908,6.971098823,1.399999976
1.736743794,6.991098341,1.399999976
1.736882679,7.011097859,1.399999976
1.737021565,7.031097377,1.399999976
1.73716045,7.051096894,1.399999976
1.737299336,7.071096412,1.399999976
1.737438222,7.09109593,1.399999976
1.737577107,7.111095448,1.399999976
1.737715993,7.131094966,1.399999976
1.737854878,7.151094483,1.399999976
1.737993764,7.171094001,1.399999976
1.738132649,7.191093519,1.399999976
1.738271535,7.211093037,1.399999976
1.738410421,7.231092554,1.399999976
1.738549306,7.251092072,1.399999976
1.738688192,7.27109159,1.399999976
1.738827077,7.291091108,1.399999976
1.738965963,7.311090625,1.399999976
1.739104848,7.331090143,1.399999976
1.739243734,7.351089661,1.399999976
1.73938262,7.371089179,1.399999976
1.739521505,7.391088696,1.399999976
