x,y,z
1.064111201,1.064111201,1.064111201
1.066118363,1.066118363,1.066118363
1.06816769,1.06816769,1.06816769
1.070259581,1.070259581,1.070259581
1.072394432,1.072394432,1.072394432
1.074572634,1.074572634,1.074572634
1.076794576,1.076794576,1.076794576
1.079060641,1.079060641,1.079060641
1.08137121,1.08137121,1.08137121
1.083726657,1.083726657,1.083726657
1.086127355,1.086127355,1.086127355
1.08857367,1.08857367,1.08857367
1.091065965,1.091065965,1.091065965
1.093604599,1.093604599,1.093604599
1.096189925,1.096189925,1.096189925
1.098822292,1.098822292,1.098822292
1.101502046,1.101502046,1.101502046
1.104229525,1.104229525,1.104229525
1.107005065,1.107005065,1.107005065
1.109828996,1.109828996,1.109828996
1.112701643,1.112701643,1.112701643
1.115623327,1.115623327,1.115623327
1.118594362,1.118594362,1.118594362
1.12161506,1.12161506,1.12161506
1.124685726,1.124685726,1.124685726
1.127806658,1.127806658,1.127806658
1.130978152,1.130978152,1.130978152
1.134200497,1.134200497,1.134200497
1.137473977,1.137473977,1.137473977
1.140798871,1.140798871,1.140798871
1.144175452,1.144175452,1.144175452
1.147603987,1.147603987,1.147603987
1.151084738,1.151084738,1.151084738
1.154617963,1.154617963,1.154617963
1.158203911,1.158203911,1.158203911
1.161842827,1.161842827,1.161842827
1.165534952,1.165534952,1.165534952
1.169280519,1.169280519,1.169280519
1.173079755,1.173079755,1.173079755
1.176932882,1.176932882,1.176932882
1.180840117,1.180840117,1.180840117
1.184801669,1.184801669,1.184801669
1.188817743,1.188817743,1.188817743
1.192888536,1.192888536,1.192888536
1.197014241,1.197014241,1.197014241
1.201195043,1.201195043,1.201195043
1.205431123,1.205431123,1.205431123
1.209722653,1.209722653,1.209722653
1.214069803,1.214069803,1.214069803
1.218472732,1.218472732,1.218472732
1.222931595,1.222931595,1.222931595
1.227446543,1.227446543,1.227446543
1.232017717,1.232017717,1.232017717
1.236645253,1.236645253,1.236645253
1.241329282,1.241329282,1.241329282
1.246069926,1.246069926,1.246069926
1.250867304,1.250867304,1.250867304
1.255721525,1.255721525,1.255721525
1.260632694,1.260632694,1.260632694
1.26560091,1.26560091,1.26560091
1.270626262,1.270626262,1.270626262
1.275708838,1.275708838,1.275708838
1.280848714,1.280848714,1.280848714
1.286045963,1.286045963,1.286045963
1.29130065,1.29130065,1.29130065
1.296612835,1.296612835,1.296612835
1.30198257,1.30198257,1.30198257
1.3074099,1.3074099,1.3074099
1.312894866,1.312894866,1.312894866
1.3184375,1.3184375,1.3184375
1.324037828,1.324037828,1.324037828
1.32969587,1.32969587,1.32969587
1.335411639,1.335411639,1.335411639
1.341185142,1.341185142,1.341185142
1.347016378,1.347016378,1.347016378
1.352905341,1.352905341,1.352905341
1.358852019,1.358852019,1.358852019
1.36485639,1.36485639,1.36485639
1.37091843,1.37091843,1.37091843
1.377038105,1.377038105,1.377038105
1.383215375,1.383215375,1.383215375
1.389450196,1.389450196,1.389450196
1.395742514,1.395742514,1.395742514
1.40209227,1.40209227,1.40209227
1.408499399,1.408499399,1.408499399
1.41496383,1.41496383,1.41496383
1.421485482,1.421485482,1.421485482
1.428064272,1.428064272,1.428064272
1.434700108,1.434700108,1.434700108
1.441392893,1.441392893,1.441392893
1.44814252,1.44814252,1.44814252
1.454948881,1.454948881,1.454948881
1.461811858,1.461811858,1.461811858
1.468731327,1.468731327,1.468731327
1.475707159,1.475707159,1.475707159
1.482739217,1.482739217,1.482739217
1.489827358,1.489827358,1.489827358
1.496971434,1.496971434,1.496971434
1.504171291,1.504171291,1.504171291
1.511426765,1.511426765,1.511426765
1.518737691,1.518737691,1.518737691
1.526103894,1.526103894,1.526103894
1.533525195,1.533525195,1.533525195
1.541001407,1.541001407,1.541001407
1.548532339,1.548532339,1.548532339
1.556117792,1.556117792,1.556117792
1.563757563,1.563757563,1.563757563
1.571451441,1.571451441,1.571451441
1.57919921,1.57919921,1.57919921
1.587000649,1.587000649,1.587000649
1.594855529,1.594855529,1.594855529
1.602763618,1.602763618,1.602763618
1.610724675,1.610724675,1.610724675
1.618738456,1.618738456,1.618738456
1.62680471,1.62680471,1.62680471
1.634923181,1.634923181,1.634923181
1.643093605,1.643093605,1.643093605
1.651315717,1.651315717,1.651315717
1.659589242,1.659589242,1.659589242
1.667913902,1.667913902,1.667913902
1.676289414,1.676289414,1.676289414
1.684715487,1.684715487,1.684715487
1.693191827,1.693191827,1.693191827
1.701718134,1.701718134,1.701718134
1.710294104,1.710294104,1.710294104
1.718919426,1.718919426,1.718919426
1.727593784,1.727593784,1.727593784
1.736316858,1.736316858,1.736316858
1.745088324,1.745088324,1.745088324
1.75390785,1.75390785,1.75390785
1.762775102,1.762775102,1.762775102
1.77168974,1.77168974,1.77168974
1.780651419,1.780651419,1.780651419
1.789659791,1.789659791,1.789659791
1.798714501,1.798714501,1.798714501
1.807815191,1.807815191,1.807815191
1.816961499,1.816961499,1.816961499
1.826153057,1.826153057,1.826153057
1.835389494,1.835389494,1.835389494
1.844670434,1.844670434,1.844670434
1.853995498,1.853995498,1.853995498
1.863364301,1.863364301,1.863364301
1.872776456,1.872776456,1.872776456
1.88223157,1.88223157,1.88223157
1.891729248,1.891729248,1.891729248
1.901269091,1.901269091,1.901269091
1.910850695,1.910850695,1.910850695
1.920473654,1.920473654,1.920473654
1.930137556,1.930137556,1.930137556
1.939841989,1.939841989,1.939841989
1.949586534,1.949586534,1.949586534
1.959370773,1.959370773,1.959370773
1.96919428,1.96919428,1.96919428
1.979056629,1.979056629,1.979056629
1.98895739,1.98895739,1.98895739
1.99889613,1.99889613,1.99889613
2.008872415,2.008872415,2.008872415
2.018885804,2.018885804,2.018885804
2.028935858,2.028935858,2.028935858
2.039022133,2.039022133,2.039022133
2.049144183,2.049144183,2.049144183
2.059301558,2.059301558,2.059301558
2.06949381,2.06949381,2.06949381
2.079720483,2.079720483,2.079720483
2.089981125,2.089981125,2.089981125
2.100275277,2.100275277,2.100275277
2.110602481,2.110602481,2.110602481
2.120962276,2.120962276,2.120962276
2.1313542,2.1313542,2.1313542
2.14177779,2.14177779,2.14177779
2.152232579,2.152232579,2.152232579
2.162718101,2.162718101,2.162718101
2.173233888,2.173233888,2.173233888
2.183779472,2.183779472,2.183779472
2.194354383,2.194354383,2.194354383
2.204958148,2.204958148,2.204958148
2.215590297,2.215590297,2.215590297
2.226250357,2.226250357,2.226250357
2.236937856,2.236937856,2.236937856
2.247652319,2.247652319,2.247652319
2.258393273,2.258393273,2.258393273
2.269160244,2.269160244,2.269160244
2.279952759,2.279952759,2.279952759
2.290770342,2.290770342,2.290770342
2.30161252,2.30161252,2.30161252
2.31247882,2.31247882,2.31247882
2.323368768,2.323368768,2.323368768
2.334281892,2.334281892,2.334281892
2.345217719,2.345217719,2.345217719
2.356175779,2.356175779,2.356175779
2.367155601,2.367155601,2.367155601
2.378156716,2.378156716,2.378156716
2.389178655,2.389178655,2.389178655
2.400220952,2.400220952,2.400220952
2.411283142,2.411283142,2.411283142
2.42236476,2.42236476,2.42236476
2.433465344,2.433465344,2.433465344
2.444584435,2.444584435,2.444584435
2.455721574,2.455721574,2.455721574
2.466876305,2.466876305,2.466876305
2.478048174,2.478048174,2.478048174
2.489236729,2.489236729,2.489236729
2.500441522,2.500441522,2.500441522
2.511662105,2.511662105,2.511662105
2.522898037,2.522898037,2.522898037
2.534148876,2.534148876,2.534148876
2.545414185,2.545414185,2.545414185
2.55669353,2.55669353,2.55669353
2.56798648,2.56798648,2.56798648
2.579292608,2.579292608,2.579292608
2.590611491,2.590611491,2.590611491
2.60194271,2.60194271,2.60194271
2.613285848,2.613285848,2.613285848
2.624640495,2.624640495,2.624640495
2.636006244,2.636006244,2.636006244
2.647382692,2.647382692,2.647382692
2.658769442,2.658769442,2.658769442
