x,y,z
0.3,0.3,0.3
1.7,1.7,1.4
1.8,16.1,1.4
2.7,16.1,1.4
3.1,15.7,1.4
3.5,15.3,1.4
3.9,14.9,1.4
4.3,14.5,1.4
4.7,13.8,1.4
4.6,11.4,1.5
4.2,10.7,1.9
4.3,8.9,2
4.7,8.3,2.4
4.8,3.9,2.5
5.4,3.7,2.7
5.8,3.7,3.1
6.2,3.7,3.5
6.6,3.7,3.9
7.3,3.7,4.2
8.1,3.7,4.4
8.5,3.7,4.8
8.9,3.7,5.2
9.3,3.7,5.6
12.4,3.8,5.7
14.9,4.9,5.9
15,5,6
