x,y,z
0.3,0.3,0.3
1.7,1.9,1.7
1.7,3.2,1.9
1.7,13,2
1.9,16.2,2
2.7,16,2
2.9,11.4,2
3.7,9.7,2.2
4.7,7.4,3
4.7,5.7,3.3
4.8,3.9,3.5
5.4,3.7,3.5
5.7,4.1,3.6
6,5,4
